User,UserID,Query,TweetID,Created_At,Retweet_Count,Favorite_Count,IsRT,Tweet
JVKing24,247662480,Dodgers,1056294091338612737,2018-10-27 21:18:31,0,0,False,@Dodgers I love our Dodgers this looks like a bunch of winners in this lineup  Lets keep the comeback going and tie this series guys #LADetermined
WyldFireX,33819189,Dodgers,1056294089891725313,2018-10-27 21:18:30,1067,0,True,RT @AnnieLuvsBTS1: Im watching the World Series and the organ played a bit of Idol!!!! @Dodgers Stadium has played it before but hearing it during the WORLD SERIES is on a whole other level!!! Im so proud!! @BTS_twt   https://t.co/m48J5N1y4M
cubs20161908,749004251104440321,Dodgers,1056294080358027264,2018-10-27 21:18:28,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
mazapan_dust,28938302,Dodgers,1056294079418400768,2018-10-27 21:18:28,6,0,True,RT @Tuff_Overlord: Current Mood... #Dodgers #WorldSeries https://t.co/lse1ZlrYO0
jschirmer_est79,47047353,Dodgers,1056294078583734272,2018-10-27 21:18:27,0,1,False,On my way the ravine tonight! *@DodgersNation @Dodgers
GameWorks,3262574274,Dodgers,1056294078046826496,2018-10-27 21:18:27,0,0,False,Can the Dodgers do it again?! Game 4 is tonight at 5pm PST / 8pm EST.  Come early for a meal at The Works Kitchen then Stay &amp; Play with a GameOn! Combo. #GameWorks #GameOn! #arcade #TheWorksKitchen #WorldSeries https://t.co/AajJt4Q7Cj
d_boy_818,759966144698515457,Dodgers,1056294077975552000,2018-10-27 21:18:27,7,0,True,RT @Jerryhairyy: Baseball Gods Please Be With The @Dodgers please 
tke240,148748721,Dodgers,1056294074565713921,2018-10-27 21:18:27,1,0,True,RT @DaleMurphy3: Another fun read re last nights game... good stuff Tyler...World Series: Dodgers Defeat the Red Sox in a Marathon Game 3 - The New York Times https://t.co/kGkpAFz6hy
BoyleOriginal,1030341675846119424,Dodgers,1056294074553196544,2018-10-27 21:18:27,0,0,False,@Dodgers The Troopers Are Ready For Round 4. Bring It On Boston! https://t.co/ZZFbCljchR
peterwinther,22534709,Dodgers,1056294073370206209,2018-10-27 21:18:26,29,0,True,RT @DodgersNation: #Dodgers #LineupFun #Game4 Ice Man 1BI cant believe what I just saw 2BGinger Jesus 3BSHOW ME THE MANNY SSCANON from Center CFBat Licker RFCT3 LFHe Who Catches from the Canon CDICK MOUNTAIN PLets tie this #WorldSeries UP https://t.co/cElgh3cg3e
dgrmz_,1003075681037766661,Dodgers,1056294073127002112,2018-10-27 21:18:26,157,0,True,RT @JESanchez_ESPN: Finalmente. Gana Dodgers 3-2 en 18 entradas. 7 horas y 20 minutos despues. La serie se pone 2-1 Boston.  #WorldSeries
KinVerdes,152839086,Dodgers,1056294069255659520,2018-10-27 21:18:25,131,0,True,RT @SportsCenter_nt: Cuanto sufrimiento!En el partido mas largo en la historia de la #smESPN los Dodgers vencieron a Red Sox y se llevaron el 3ro de la serie con un cuadrangular de Max Muncy en la 18va baja #RedSox 2-3 #Dodgers#SerieMundial https://t.co/8cZHutmAbi
CommaChaser,409364604,Dodgers,1056294067800178688,2018-10-27 21:18:25,0,0,False,@darladoon @MrGregDulli Dodgers.
BvsedGodDaniel,2630531422,Dodgers,1056294067263262720,2018-10-27 21:18:25,3664,0,True,RT @Dodgers: Damage done. #LADetermined https://t.co/3SxbBAGhCX
TCiniglio,933209893,Dodgers,1056294066277703680,2018-10-27 21:18:25,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
kiwidetails,738405020631207937,Dodgers,1056294062335107072,2018-10-27 21:18:24,317,0,True,RT @voguemagazine: Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
Bigee_French,576716995,Dodgers,1056294059290058752,2018-10-27 21:18:23,0,0,False,Lord let the Dodgers win tonight Amen
spicyog,70049381,Dodgers,1056294057448660992,2018-10-27 21:18:22,0,0,False,The fact that the liquor store ran out of Modelos cause of the Dodgers game last night 
the_x_man98,3818787208,Dodgers,1056294057381650438,2018-10-27 21:18:22,213,0,True,RT @Section10Pod: Would hate to see this caption coming back to bite the @Dodgers https://t.co/3g0EXc77qG
Yoeliramirez,122710727,Dodgers,1056294050561712128,2018-10-27 21:18:21,60,0,True,RT @UnivDeportes: #SerieMundial Un encuentro que pasara a la historia... https://t.co/kHwWcOnUNC
Benoit,4010,Dodgers,1056294049164886016,2018-10-27 21:18:20,1368,0,True,RT @StatsBySTATS: With the #Dodgers win the #WorldSeries is guaranteed go at least five games.On Sunday Los Angeles will be the first city ever to host an MLB NFL (Rams) NBA (Clippers) and NHL (Kings) game on the same day.All four games will be played within five miles of each other.
4jkilla,48162417,Dodgers,1056294046698749958,2018-10-27 21:18:20,0,0,False,https://t.co/DTjamTpsdEvia https://t.co/46SyoVIhYi#WorldSeries #RedSox #Dodgers
donaivan_stahr,2933640214,Dodgers,1056294045385920518,2018-10-27 21:18:20,0,0,False,Based on this mornings events in Pittsburgh I was just going to take it easy tonight watch some #MIZ football #Dodgers baseball #Blackhawks hawkey but you know Im not sure whats going on anymore - can I even kick it... my Lord. #PittsburghSynagogue #Prayers
StanfordClark,16877521,Dodgers,1056294045025153024,2018-10-27 21:18:19,21,0,True,RT @_paul_briggs_: The best #worldseries early morning breakfast is served up by @maxmuncy9 #worldseries #dodgers https://t.co/CSE9kaZ9oo
HeyImDion,2338275867,Dodgers,1056294042470834176,2018-10-27 21:18:19,3,0,True,RT @ericstephen: This time Dozier &amp; Kike sit against a LHP for the Dodgers. Game 4 lineup:Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P
reyes203215,2337705528,Dodgers,1056294041552281600,2018-10-27 21:18:19,1368,0,True,RT @StatsBySTATS: With the #Dodgers win the #WorldSeries is guaranteed go at least five games.On Sunday Los Angeles will be the first city ever to host an MLB NFL (Rams) NBA (Clippers) and NHL (Kings) game on the same day.All four games will be played within five miles of each other.
famkeSAO,1048521880389505029,Dodgers,1056294038939283456,2018-10-27 21:18:18,1102,0,True,RT @noahcent: Are the dodgers still playing?
warrenzim,302963233,Dodgers,1056294035403563008,2018-10-27 21:18:17,0,0,False,2/ Less than a year later the Red Sox would pry Romo from the Tribe in the ill-fated Hawk Harrelson deal.  Also of note:  Romo and Stan Williams pitched at various times for both Dodgers &amp; Red Sox. Romo is now 75; Williams 82.
phillyGomez2,1056275426157322240,Dodgers,1056294035147476992,2018-10-27 21:18:17,0,1,False,Subcribe me for more highlights on the dodgers.     Its Philly Gomez in YouTube https://t.co/uPOvZLtayV
O98STAY,964673115723894784,Dodgers,1056294033969106945,2018-10-27 21:18:17,317,0,True,RT @voguemagazine: Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
CatholicNewsSvc,17136419,Dodgers,1056294025492381696,2018-10-27 21:18:15,1,0,True,RT @SCVisitor: Will you be watching #worldseriesgame4 tonight between the #RedSox &amp; #Dodgers? Turns out the founder of the Knights of Columbus was a pretty good ball player. And the Knights could field a great historical fantasy league team. https://t.co/gofZ4rKoSW #WorldSeries https://t.co/yYTTP7dli8
YahooSports,7302282,Dodgers,1056294024460541957,2018-10-27 21:18:15,11,24,False,The @Dodgers go with Rich Hill on the mound tonight after seeing @ClaytonKersh22 do pre-game pushups (via @Steve_Perrault) https://t.co/XWzNiX8Z51
Kurtis_XL_Ewing,36158085,Dodgers,1056294020907917312,2018-10-27 21:18:14,9,0,True,RT @greggrosenthal: Dodgers fans take a lot of grief but that was one of the best home crowds Ive ever experienced last night first pitch to last.
jomeara555,248052290,Dodgers,1056294018525601792,2018-10-27 21:18:13,2,0,True,RT @BNightengale: Dodgers starting lineup for Game 4 https://t.co/8t34993oBb
mikekimster,314271338,Dodgers,1056294014129819648,2018-10-27 21:18:12,0,1,False,@bryanpuccinelli @PureDegnan @Dodgers @astros And then here is this guy with the enemy-of-my-enemy-is-my-friend angle. Hows that Bumgarner statue coming along?
JelloIzJigglin,788725915,Dodgers,1056294013588824064,2018-10-27 21:18:12,11,0,True,RT @iamBenLyons: Roll call!!! @Dodgers fans...you still rocking out?!?!!?
BTSYourKings16,929150851519799296,Dodgers,1056294010174799872,2018-10-27 21:18:11,4420,0,True,RT @chelsluvbts: Theyre playing idol at the dodgers stadium  #bts #dodgers https://t.co/ml6nqwkfjl
ShaneBigelow_,393732773,Dodgers,1056294006773018624,2018-10-27 21:18:10,12200,0,True,RT @Dodgers: Guess there is a Max for how many innings will be played tonight. https://t.co/prBS1luHfK
___andreeaaa,1247543107,Dodgers,1056294005376339968,2018-10-27 21:18:10,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
littletonsmith,866798160596697090,Dodgers,1056293998128558080,2018-10-27 21:18:08,0,0,False,@Dodgers it
jb11600,4492064820,Dodgers,1056293997889503232,2018-10-27 21:18:08,1654,0,True,RT @MLBNetwork: You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
IsThatBigD,403968243,Dodgers,1056293995758809088,2018-10-27 21:18:08,1654,0,True,RT @MLBNetwork: You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
mazapan_dust,28938302,Dodgers,1056293989127618561,2018-10-27 21:18:06,2,0,True,RT @DiamondFischer: Bee Pretty Makeup brought it last night! Witch up! #dodgers #worldseries https://t.co/omkUSzPQ74
karintovar_19,318123209,Dodgers,1056293988058185729,2018-10-27 21:18:06,462,0,True,RT @ESPNmx: Y asi es como los Dodgers se llevan el tecero de la #smESPN en 18 entradas!#RedSox 2 - 3 #Dodgers https://t.co/iqvfZyO9FT
PelooWesh,1056293141458939904,Dodgers,1056293979862589440,2018-10-27 21:18:04,35,0,True,RT @______I______l_: @popcornreel @MLB @MLB #multicultural #maga #Roberts #Cora #dodgers #WorldSeries18 #RedSox  https://t.co/DmxyQJJbyP
d_greatestt,456804818,Dodgers,1056293974166724610,2018-10-27 21:18:03,4701,0,True,RT @Dodgers: Run on @Cody_Bellinger?YOU THOUGHT. #WorldSeries https://t.co/SXRl8NalOJ
Chuckjagger824,1552202214,Dodgers,1056293971196923907,2018-10-27 21:18:02,0,0,False,@dodgers_randi How the fuck does that guy have any energy for cardio after that late late night game last night. Lol
1Dpromo_hllnz,962414919722389511,Dodgers,1056293968089178112,2018-10-27 21:18:01,317,0,True,RT @voguemagazine: Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
CeltsBanner18,1593472795,Dodgers,1056293966004523008,2018-10-27 21:18:01,13,0,True,RT @BNightengale: #Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
jordangel23,204619563,Dodgers,1056293962606997504,2018-10-27 21:18:00,0,0,False,Actually the @Dodgers got a DOPE ass squad just managed by a bad coach...hes the chocker https://t.co/bh1Wan2MLG
tke240,148748721,Dodgers,1056293958429671424,2018-10-27 21:17:59,13,0,True,RT @BNightengale: #Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
Keily98178525,972540521053900800,Dodgers,1056293957439774721,2018-10-27 21:17:59,408,0,True,RT @TooManyEmmas: Harry Styles is too good for this trash world https://t.co/vthe5Wh3kM
SherriSadler8,1045337522845495298,Dodgers,1056293953954332674,2018-10-27 21:17:58,2,0,True,RT @DavidWohl: At Dodger Stadium for Game 4 of the #WorldSeries where its nice - n - warm. GO #Dodgers !! https://t.co/hMvOCxfvTe
RodneyTheborg,1184550858,Dodgers,1056293953153196032,2018-10-27 21:17:58,0,0,False,Lets go @Dodgers   Even the series.  Tonight.
JagelsSean,1042614669146509312,Dodgers,1056293952196956160,2018-10-27 21:17:57,1,0,True,RT @LouPickney: What a game between the Red Sox and the Dodgers! A nice surprise that it  was still going when I got home from tonights high school football broadcast and its still going now in the 15th inning. @MLBhttps://t.co/42kr4WOw0L
ridetheturtle1,1054086286187905029,Dodgers,1056293951622258690,2018-10-27 21:17:57,1276,0,True,RT @Jared_Carrabis: It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
WillHornthal,4152412701,Dodgers,1056293951139921926,2018-10-27 21:17:57,77,0,True,RT @SurvivingGrady: Alexa show me what will prove to be the most regrettable tweet ever. https://t.co/vbCDJoLXAe
caarlosga7,277158745,Dodgers,1056293949105684480,2018-10-27 21:17:57,0,0,False,DICK MOUNTAIN ON THE MOUND https://t.co/QzZ9rLAvBT
enedinuh,760590164896813056,Dodgers,1056293947423637504,2018-10-27 21:17:56,3664,0,True,RT @Dodgers: Damage done. #LADetermined https://t.co/3SxbBAGhCX
Nagle303,433942653,Dodgers,1056293940331270150,2018-10-27 21:17:55,1276,0,True,RT @Jared_Carrabis: It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
danny_pena22,2516484126,Dodgers,1056293937210580992,2018-10-27 21:17:54,1253,0,True,RT @Dodgers: Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
kalagnaw,2571494968,Dodgers,1056293935650238464,2018-10-27 21:17:53,12,0,True,RT @MaskedGorilla: LETS GO #DODGERS !!!!!
HarryS1409,964584359297626112,Dodgers,1056293932555005958,2018-10-27 21:17:53,42,0,True,RT @WORLDMUSICAWARD: #HarryStyles Poses Up A Storm At Starstudded #Casamigos Halloween party In Beverly Hills Last Night Rocking Pink Diamond #EltonJohn Sunglasses And A Shiny Los Angeles Dodgers Baseball Jumpsuit!https://t.co/kGwIpuwwvv https://t.co/0TmiwinC8O
Turo_741,2480397643,Dodgers,1056293929279049728,2018-10-27 21:17:52,1253,0,True,RT @Dodgers: Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
_jason_777,49189455,Dodgers,1056293929216294912,2018-10-27 21:17:52,12200,0,True,RT @Dodgers: Guess there is a Max for how many innings will be played tonight. https://t.co/prBS1luHfK
Steveprovost7,938469673812873217,Dodgers,1056293925143633921,2018-10-27 21:17:51,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
RichRoritaQuan,137365636,Dodgers,1056293920567513089,2018-10-27 21:17:50,25,0,True,RT @SportsNetLA: Here is your #Dodgers starting lineup for Game 4 vs. the #RedSox. #WorldSeries | #LADetermined https://t.co/6bA65L91gQ
billlascher,19639044,Dodgers,1056293918663335936,2018-10-27 21:17:49,468,0,True,RT @23KGibby: Watching the next generation make new history..... #Muncy   @Eck43 @Dodgers https://t.co/JCKSkuiAO8
TelloJayson,981330409202974720,Dodgers,1056293912074117121,2018-10-27 21:17:48,0,0,False,@McCulloughTimes @latsondheimer Sounds like a game 4 winner to me! Lets go Dodgers
LosParleyFijos,798652930182234112,Dodgers,1056293906747408390,2018-10-27 21:17:47,0,0,False,#FreePicks #SerieMundial     #Dodgers ML #MLB #27Oct #LosParleyFijos  https://t.co/FWwilFeAVg
STMsilvertiger,145855541,Dodgers,1056293903995813888,2018-10-27 21:17:46,8,0,True,RT @Douglas_Aldrich: Lets go @dodgers !! @ Los Angeles California https://t.co/KcZHDEw9R6
lalunalaurdawg,741161849689886720,Dodgers,1056293902435504128,2018-10-27 21:17:45,1734,0,True,RT @Starting9: Yep thats definitely Bill Nye not a legendary Dodgers pitcher at a Dodgers World Series game nope its the science guy https://t.co/BzJBoB2LHR
PatrickWettgen,1053410395015135232,Dodgers,1056293900921462784,2018-10-27 21:17:45,0,0,False,@Dodgers Go blue
DylanGannon,943269886272274432,Dodgers,1056293898228707328,2018-10-27 21:17:44,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
TZollz3,423765621,Dodgers,1056293897268166656,2018-10-27 21:17:44,1276,0,True,RT @Jared_Carrabis: It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
ThegreatRreal,732665903020539904,Dodgers,1056293893908516864,2018-10-27 21:17:43,2,0,True,RT @DodgerInsider: Roberts said the Dodgers were toying with the idea of an opener but decided ultimately to stick with Hill.
ZachMayo25,2902871273,Dodgers,1056293892944023554,2018-10-27 21:17:43,0,0,False,I didnt go into a party last night because the @Dodgers Game went into 18 innings. Im not mad cause we got the dub. Lets just take care of business tonight in 9 boys!!! #LADetermined #HR4HR
softpetalharxy,975579303365758978,Dodgers,1056293892197367809,2018-10-27 21:17:43,317,0,True,RT @voguemagazine: Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
AdenCharles45,4855806129,Dodgers,1056293885645934593,2018-10-27 21:17:41,0,0,False,@Dodgers Yeah barely. Took them 2 games and 18 innings to finally win. Even at that they got lucky.
SpacewomanR,990905908665372672,Dodgers,1056293881132675072,2018-10-27 21:17:40,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
karla__04,90574257,Dodgers,1056293878217621504,2018-10-27 21:17:40,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
_CF3_,2693500437,Dodgers,1056293872060362755,2018-10-27 21:17:38,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
SBRSportsPicks,174346152,Dodgers,1056293862447161344,2018-10-27 21:17:36,0,0,False,Whats your play in #Game4 of the #WorldSeries tonight? #Dodgers #RedSox  https://t.co/nScfSZYsqO
Blaine_G,15556283,Dodgers,1056293858022187009,2018-10-27 21:17:35,0,1,False,@MLBStatoftheDay @Dodgers @MLB But I was told the Red Sox dont strike out.
angelzamora_7,1680070609,Dodgers,1056293857917202432,2018-10-27 21:17:35,1253,0,True,RT @Dodgers: Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
DruncLegend,922331185426006016,Dodgers,1056293845351055360,2018-10-27 21:17:32,0,0,False,29 Im going to Spotlight Casino in Indio if you guys want to follow me there. Its Saturday going out.Dodgers make LA Proud again.
EveeElectric,58391247,Dodgers,1056293839692939264,2018-10-27 21:17:31,112,0,True,RT @Tuff_Overlord: My Friend: Are you ready for the #Dodgers game tonight!?Me: https://t.co/PL21GbZBO4
Sossaaa___,1036435430,Dodgers,1056293838900289537,2018-10-27 21:17:30,589,0,True,RT @DOPEITSDOM: Lets go Dodgers!!!!!
JimenaAime,1051713115942019072,Dodgers,1056293837323333633,2018-10-27 21:17:30,132,0,True,RT @stylspidey: PASO ESTO EL 26 OCTUBRE 1975 ELTON JOHN TOCO EN EL ESTADIO DE LOS DODGERS EN ESTE TRAJE Y EXACTAMENTE 43 ANOS DESPUES HARRY STYLES SE PUSO EL MISMO TRAJE QUE ELTON Y HUBO UN PARTIDO DE LOS DODGERS EN DONDE ELLOS GANARON LA MENTE DE HARRY ES OTRO NIVEL https://t.co/rvDJ9frqZv
maxschwartztv,469885689,Dodgers,1056293837289676800,2018-10-27 21:17:30,0,0,False,The @Dodgers are leaving some lefties in against a left handed pitcher. Im glad to see they arent using a lineup built only on matchups. #LADetermined https://t.co/mbKlz5Vcp5
AxelAxelleyva1,2588167190,Dodgers,1056293834861277184,2018-10-27 21:17:29,55,0,True,RT @MLBONFOX: Lets say you had major travel problems and didnt get on your Boston-LA flight until first pitch of Game 3.You still would have had time to see the @Dodgers 18th inning walk-off... in person. https://t.co/zAhWeImwGp
lilyindescai,98260618,Dodgers,1056293827588358144,2018-10-27 21:17:28,1102,0,True,RT @noahcent: Are the dodgers still playing?
Marcus35_,336983942,Dodgers,1056293825725886464,2018-10-27 21:17:27,78,0,True,RT @drewkerr17: Red Sox fan? Dodgers fan? Doesnt matter! We all deserve a medal of some kind for having listened to Joe Buck for a full 6 hours tonight!  #WorldSeries18
_007James_,2214629394,Dodgers,1056293825415692289,2018-10-27 21:17:27,18,0,True,RT @NESN: Nathan Eovaldis #WorldSeries Game 3 stat line only tells half the story.(L) 6.0IP 2 R 1 ER 3 H BB 5 K#RedSox #Dodgers #LADvsBOS https://t.co/CRukEiNRjn https://t.co/IXjtJ4PPdp
mattymarbs21,844416570,Dodgers,1056293824585129984,2018-10-27 21:17:27,1654,0,True,RT @MLBNetwork: You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
ldkyler,3325015273,Dodgers,1056293822941093891,2018-10-27 21:17:27,932,0,True,RT @ArashMarkazi: The #Dodgers beat the #RedSox on a walk-off home run by Max Muncy to win the longest #WorldSeries game ever played. https://t.co/5NCAlpmVys
Donovanjamison1,496228133,Dodgers,1056293817391804416,2018-10-27 21:17:25,0,0,False,@card3nas_ie @Dodgers Thats the man right there maybe wrong team but the man!
ubitiq,529183834,Dodgers,1056293816054046722,2018-10-27 21:17:25,0,0,False,Dodger slugger Max Muncy hit a leadoff homer over tafterhe left-center field fence off Nathan Eovaldi who was starting his seventh inning in relief for a 3-2 victory that cut the Boston Red Sox lead in this Series to two games to one. #dancemusic https://t.co/WxUYkRNgRA https://t.co/LPNFwkQybc
BrianSims,242068445,Dodgers,1056293813856231424,2018-10-27 21:17:24,1276,0,True,RT @Jared_Carrabis: It took 18 innings and an 0-for-18 from Mookie Betts Xander Bogaerts and JD Martinez for the Dodgers to beat the Red Sox one time.
liamtzzz,1979563868,Dodgers,1056293811876356096,2018-10-27 21:17:24,762,0,True,RT @nickjonas: Little throwback to a @Dodgers game earlier this season with @ThomasRhett. Lets get another W tonight boys  https://t.co/D2m8ucYIOn
Truly_Southern1,824453205400686594,Dodgers,1056293810320433152,2018-10-27 21:17:24,2,0,True,RT @TerranceCreamer: Eduardo Rodriquez of the Boston Red Sox gets the start in game 4 of the World Series against Rich Hill and the Los Angeles Dodgers at Dodger Stadium. Boston holds a 2-1 series lead after last nights marathon game 3 18 inning 3-2 win by L.A. Go Red Sox https://t.co/SKD1p5QrhU
TankforAyton,327782249,Dodgers,1056293808718123009,2018-10-27 21:17:23,18,0,True,RT @guerinaustin: #WorldSeries Game 4#RedSox at #Dodgers: Betts CF Benintendi LF Pearce 1B Martinez RF Bogaerts SS Nunez 3B Holt 2B Vazquez C Rodriguez LHP.
ReitsmaTami,3123941849,Dodgers,1056293806738423809,2018-10-27 21:17:23,0,0,False,@RyanSeacrest @FootballUGA @Dodgers The best way to spend a fall weekend
ahscarletpink,962182119379185665,Dodgers,1056293806398627840,2018-10-27 21:17:23,1654,0,True,RT @MLBNetwork: You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
FrankiePesce,20213843,Dodgers,1056293801252274176,2018-10-27 21:17:21,55,0,True,RT @MLBONFOX: Lets say you had major travel problems and didnt get on your Boston-LA flight until first pitch of Game 3.You still would have had time to see the @Dodgers 18th inning walk-off... in person. https://t.co/zAhWeImwGp
ayyturks,867105984,Dodgers,1056293799956103169,2018-10-27 21:17:21,510,0,True,RT @Dodgers: Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
DaneCook,20978103,Dodgers,1056293798790094848,2018-10-27 21:17:21,3,32,False,That #RedSox #Dodgers game was so long last night that I wrote a pilot called The 18th Inning about a retired assassin who gets back into the business for just one last job only to find himself an unlikely mentor and friend of a young boy searching for his lost dog.
IsThatBigD,403968243,Dodgers,1056293796508401665,2018-10-27 21:17:20,1253,0,True,RT @Dodgers: Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
CarlitosGV,109094135,Dodgers,1056293790254809088,2018-10-27 21:17:19,250,0,True,RT @ComexMasters: La celebracion de @Dodgers tras el bambinazo de @maxmuncy9. Un juego que quedara guardado en los libros de historia. (Via @MLB) https://t.co/vLDVz0M86Y
Xo_Joeyy,330708448,Dodgers,1056293789885591552,2018-10-27 21:17:19,1654,0,True,RT @MLBNetwork: You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
medinaleo_,1955414448,Dodgers,1056293788245585920,2018-10-27 21:17:18,29,0,True,RT @DodgersNation: #Dodgers #LineupFun #Game4 Ice Man 1BI cant believe what I just saw 2BGinger Jesus 3BSHOW ME THE MANNY SSCANON from Center CFBat Licker RFCT3 LFHe Who Catches from the Canon CDICK MOUNTAIN PLets tie this #WorldSeries UP https://t.co/cElgh3cg3e
tlclisahickman,1262281117,Dodgers,1056293788027518976,2018-10-27 21:17:18,0,0,False,@radr4life75 @Dodgers @Pantone294 Open those gates
NHLmikey,2954254239,Dodgers,1056293783829204993,2018-10-27 21:17:17,246,0,True,RT @incarceratedbob: #WorldSeries Game 4 Free Money ContestWin $200! If we get 4 or more Homers   tonight #Dodgers and highest payroll in MLB #RedSox im splitting up $200 with 4 random accounts.Must RT!Must Be Following!GET  https://t.co/ErMF44c0Tf
the1andonlymia,3434690654,Dodgers,1056293782377836544,2018-10-27 21:17:17,0,0,False,I was in the Porta potty last night and all I heard was lets go dodgers. And for a minute I thought I was at a baseball game...
ThaBlondeGod,4204943305,Dodgers,1056293781887102976,2018-10-27 21:17:17,1368,0,True,RT @StatsBySTATS: With the #Dodgers win the #WorldSeries is guaranteed go at least five games.On Sunday Los Angeles will be the first city ever to host an MLB NFL (Rams) NBA (Clippers) and NHL (Kings) game on the same day.All four games will be played within five miles of each other.
TheRealArcalde,767928223,Dodgers,1056293778611261440,2018-10-27 21:17:16,270,0,True,RT @GISVictorStats: The crowds reaction in this shot gave me the chills. #Dodgers #DodgersWin https://t.co/TbSShxBqGC
Steveprovost7,938469673812873217,Dodgers,1056293776870854658,2018-10-27 21:17:16,1253,0,True,RT @Dodgers: Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
